id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn49225	18977	18977	(1) cpd00080[0] + (1) cpd29635[0] <=> (1) cpd00095[0] + (1) cpd39475[0]	-1:cpd00080:0:"Glycerol-3-phosphate";-1:cpd29635:0:"a_quinone";1:cpd00095:0:"Glycerone-phosphate";1:cpd39475:0:"1,4-benzoquinols"	0	(1) cpd00080[0] + (1) cpd29635[0] <=> (1) cpd00095[0] + (1) cpd39475[0]	(1) Glycerol-3-phosphate[0] + (1) a_quinone[0] <=> (1) Glycerone-phosphate[0] + (1) 1,4-benzoquinols[0]	=	null	null	null	null	10000000	10000000	cpd00080;cpd00095;cpd29635;cpd39475	CPDFORMERROR	0	null		Primary Database
rxn49226	19009	19009	(1) cpd00001[0] + (1) cpd21997[0] <=> (1) cpd39483[0] + (1) cpd00020[0]	-1:cpd00001:0:"H2O";-1:cpd21997:0:"3-Acyl-pyruvates";1:cpd00020:0:"Pyruvate";1:cpd00067:0:"H+";1:cpd39483:0:"a carboxylate"	0	(1) cpd00001[0] + (1) cpd21997[0] <=> (1) cpd39483[0] + (1) cpd00067[0] + (1) cpd00020[0]	(1) H2O[0] + (1) 3-Acyl-pyruvates[0] <=> (1) a carboxylate[0] + (1) H+[0] + (1) Pyruvate[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00020;cpd00067;cpd21997;cpd39483	CPDFORMERROR	0	null		Primary Database
rxn49227	19021	19021	(1) cpd37970[0] + (1) cpd35508[0] <=> (1) cpd37997[0] + (1) cpd00014[0]	-1:cpd35508:0:"UDP-GalNAc";-1:cpd37970:0:"alpha-L-Fuc-(1->2)-beta-D-Gal-OR";1:cpd00014:0:"UDP";1:cpd00067:0:"H+";1:cpd37997:0:"an A antigen"	0	(1) cpd37970[0] + (1) cpd35508[0] <=> (1) cpd37997[0] + (1) cpd00067[0] + (1) cpd00014[0]	(1) alpha-L-Fuc-(1->2)-beta-D-Gal-OR[0] + (1) UDP-GalNAc[0] <=> (1) an A antigen[0] + (1) H+[0] + (1) UDP[0]	=	null	null	null	null	10000000	10000000	cpd00014;cpd00067;cpd35508;cpd37970;cpd37997	CPDFORMERROR	0	null		Primary Database
rxn49228	19033	19033	(1) cpd39197[0] <=> (1) cpd11714[0]	-1:cpd39197:0:"an N-acyl-D-glucosamine";1:cpd11714:0:"N-Acyl-D-mannosamine"	0	(1) cpd39197[0] <=> (1) cpd11714[0]	(1) an N-acyl-D-glucosamine[0] <=> (1) N-Acyl-D-mannosamine[0]	=	null	null	null	null	10000000	10000000	cpd11714;cpd39197	CPDFORMERROR	0	null		Primary Database
rxn49229	19037	19037	(1) cpd11737[0] + (1) cpd00001[0] <=> (1) cpd37998[0]	-1:cpd00001:0:"H2O";-1:cpd11737:0:"Epoxide";1:cpd37998:0:"an ethanediol"	0	(1) cpd11737[0] + (1) cpd00001[0] <=> (1) cpd37998[0]	(1) Epoxide[0] + (1) H2O[0] <=> (1) an ethanediol[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd11737;cpd37998	CPDFORMERROR	0	null		Primary Database
rxn49230	19041	19041	(1) cpd00007[0] + (1) cpd03781[0] + (1) cpd41831[0] <=> (1) cpd03782[0] + (1) cpd41832[0] + (1) cpd00001[0]	-1:cpd00007:0:"O2";-1:cpd03781:0:"26-Hydroxycholesterol";-1:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";1:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd03782:0:"7alpha,27-Dihydroxycholesterol";1:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(1) cpd00007[0] + (1) cpd03781[0] + (1) cpd41831[0] <=> (1) cpd03782[0] + (1) cpd41832[0] + (1) cpd00067[0] + (1) cpd00001[0]	(1) O2[0] + (1) 26-Hydroxycholesterol[0] + (1) reduced [NADPH--hemoprotein reductase][0] <=> (1) 7alpha,27-Dihydroxycholesterol[0] + (1) oxidized [NADPH--hemoprotein reductase][0] + (1) H+[0] + (1) H2O[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd03781;cpd03782;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn49231	19057	19057	(2) cpd00042[0] + (1) cpd37484[0] <=> (1) cpd00111[0] + (1) cpd00001[0] + (1) cpd37321[0]	-2:cpd00042:0:"GSH";-1:cpd37484:0:"a hydroperoxy polyunsaturated fatty acid";1:cpd00001:0:"H2O";1:cpd00111:0:"Oxidized glutathione";1:cpd37321:0:"a hydroxy polyunsaturated fatty acid"	0	(2) cpd00042[0] + (1) cpd37484[0] <=> (1) cpd00111[0] + (1) cpd00001[0] + (1) cpd37321[0]	(2) GSH[0] + (1) a hydroperoxy polyunsaturated fatty acid[0] <=> (1) Oxidized glutathione[0] + (1) H2O[0] + (1) a hydroxy polyunsaturated fatty acid[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00042;cpd00111;cpd37321;cpd37484	CPDFORMERROR	0	null		Primary Database
rxn49232	19069	19069	(1) cpd02182[0] <=> (1) cpd22830[0] + (1) cpd00042[0]	-1:cpd02182:0:"(R)-S-Lactoylglutathione";1:cpd00042:0:"GSH";1:cpd22830:0:"enolaldehyde"	0	(1) cpd02182[0] <=> (1) cpd22830[0] + (1) cpd00042[0]	(1) (R)-S-Lactoylglutathione[0] <=> (1) enolaldehyde[0] + (1) GSH[0]	=	null	null	null	null	10000000	10000000	cpd00042;cpd02182;cpd22830	OK	0	null		Primary Database
rxn49233	19073	19073	(1) cpd00002[0] + (1) cpd42106[0] <=> (1) cpd00008[0] + (1) cpd42107[0]	-1:cpd00002:0:"ATP";-1:cpd42106:0:"L-seryl-[I-kappa-B protein]";1:cpd00008:0:"ADP";1:cpd00067:0:"H+";1:cpd42107:0:"O-phospho-L-seryl-[I-kappa-B protein]"	0	(1) cpd00002[0] + (1) cpd42106[0] <=> (1) cpd00008[0] + (1) cpd42107[0] + (1) cpd00067[0]	(1) ATP[0] + (1) L-seryl-[I-kappa-B protein][0] <=> (1) ADP[0] + (1) O-phospho-L-seryl-[I-kappa-B protein][0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00002;cpd00008;cpd00067;cpd42106;cpd42107	CPDFORMERROR	0	null		Primary Database
rxn49234	19077	19077	(1) cpd00001[0] + (1) cpd42555[0] <=> (1) cpd00009[0] + (1) cpd39703[0] + (1) cpd42896[0]	-1:cpd00001:0:"H2O";-1:cpd42555:0:"N(6)-(3-O-phospho-D-psicosyl)-L-lysyl-[protein]";1:cpd00009:0:"Phosphate";1:cpd39703:0:"3-Deoxy-D-glucosone";1:cpd42896:0:"L-lysyl-[protein]"	0	(1) cpd00001[0] + (1) cpd42555[0] <=> (1) cpd00009[0] + (1) cpd39703[0] + (1) cpd42896[0]	(1) H2O[0] + (1) N(6)-(3-O-phospho-D-psicosyl)-L-lysyl-[protein][0] <=> (1) Phosphate[0] + (1) 3-Deoxy-D-glucosone[0] + (1) L-lysyl-[protein][0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00009;cpd39703;cpd42555;cpd42896	CPDFORMERROR	0	null		Primary Database
rxn49235	19113	19113	(1) cpd00001[0] + (1) cpd11609[0] + (1) cpd15059[0] <=> (1) cpd40272[0] + (1) cpd11610[0]	-1:cpd00001:0:"H2O";-1:cpd11609:0:"A";-1:cpd15059:0:"Heptadecatrienal";1:cpd00067:0:"H+";1:cpd11610:0:"AH2";1:cpd40272:0:"(8Z,11Z,14Z)-heptadeca-8,11,14-trienoate"	0	(1) cpd00001[0] + (1) cpd11609[0] + (1) cpd15059[0] <=> (1) cpd40272[0] + (1) cpd11610[0] + (1) cpd00067[0]	(1) H2O[0] + (1) A[0] + (1) Heptadecatrienal[0] <=> (1) (8Z,11Z,14Z)-heptadeca-8,11,14-trienoate[0] + (1) AH2[0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00067;cpd11609;cpd11610;cpd15059;cpd40272	CPDFORMERROR	0	null		Primary Database
rxn49236	19117	19117	(2) cpd00059[0] + (1) cpd02357[0] + (1) cpd00007[0] <=> (1) cpd00001[0] + (2) cpd39666[0] + (1) cpd00429[0]	-1:cpd00007:0:"O2";-2:cpd00059:0:"L-Ascorbate";-1:cpd02357:0:"Dopamine";1:cpd00001:0:"H2O";1:cpd00429:0:"Arterenol";2:cpd39666:0:"[(2R)-2-(1,2-dihydroxyethyl)-4-oxido-5-oxo-2,5-dihydrofuran-3-yl]oxidanyl"	0	(2) cpd00059[0] + (1) cpd02357[0] + (1) cpd00007[0] <=> (1) cpd00001[0] + (2) cpd39666[0] + (1) cpd00429[0]	(2) L-Ascorbate[0] + (1) Dopamine[0] + (1) O2[0] <=> (1) H2O[0] + (2) [(2R)-2-(1,2-dihydroxyethyl)-4-oxido-5-oxo-2,5-dihydrofuran-3-yl]oxidanyl[0] + (1) Arterenol[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00059;cpd00429;cpd02357;cpd39666	CPDFORMERROR	0	null		Primary Database
rxn49237	19121	19121	(1) cpd00001[0] + (1) cpd41321[0] + (1) cpd00002[0] <=> (1) cpd41321[1] + (1) cpd00009[0] + (1) cpd00008[0]	-1:cpd00001:0:"H2O";-1:cpd00002:0:"ATP";-1:cpd41321:0:"an S-substituted glutathione";1:cpd00008:0:"ADP";1:cpd00009:0:"Phosphate";1:cpd00067:0:"H+";1:cpd41321:1:"an S-substituted glutathione"	0	(1) cpd00001[0] + (1) cpd41321[0] + (1) cpd00002[0] <=> (1) cpd41321[1] + (1) cpd00009[0] + (1) cpd00008[0] + (1) cpd00067[0]	(1) H2O[0] + (1) an S-substituted glutathione[0] + (1) ATP[0] <=> (1) an S-substituted glutathione[1] + (1) Phosphate[0] + (1) ADP[0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00002;cpd00008;cpd00009;cpd00067;cpd41321	OK	0	null		Primary Database
rxn49238	19149	19149	(1) cpd00003[0] + (1) cpd19194[0] <=> (1) cpd42426[0] + (1) cpd00133[0]	-1:cpd00003:0:"NAD";-1:cpd19194:0:"L-Arginyl-protein";1:cpd00067:0:"H+";1:cpd00133:0:"Nicotinamide";1:cpd42426:0:"N(omega)-(ADP-D-ribosyl)-L-arginyl-[protein]"	0	(1) cpd00003[0] + (1) cpd19194[0] <=> (1) cpd00067[0] + (1) cpd42426[0] + (1) cpd00133[0]	(1) NAD[0] + (1) L-Arginyl-protein[0] <=> (1) H+[0] + (1) N(omega)-(ADP-D-ribosyl)-L-arginyl-[protein][0] + (1) Nicotinamide[0]	=	null	null	null	null	10000000	10000000	cpd00003;cpd00067;cpd00133;cpd19194;cpd42426	CPDFORMERROR	0	null		Primary Database
rxn49239	19157	19157	(1) cpd17433[0] <=> (1) cpd00001[0] + (1) cpd00520[0]	-1:cpd17433:0:"4-Methylthiobutylthiohydroximate";1:cpd00001:0:"H2O";1:cpd00520:0:"2-Dehydro-3-deoxy-D-pentonate"	0	(1) cpd17433[0] <=> (1) cpd00001[0] + (1) cpd00520[0]	(1) 4-Methylthiobutylthiohydroximate[0] <=> (1) H2O[0] + (1) 2-Dehydro-3-deoxy-D-pentonate[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00520;cpd17433	MI:H:-1/N:-1/O:5/S:-2	0	null		Primary Database
rxn49240	19165	19165	(1) cpd00026[0] + (1) cpd12864[0] <=> (1) cpd40274[0] + (1) cpd00014[0]	-1:cpd00026:0:"UDP-glucose";-1:cpd12864:0:"1,2-Diacyl-3-O-(alpha-D-glucopyranosyl)-sn-glycerol";1:cpd00014:0:"UDP";1:cpd00067:0:"H+";1:cpd40274:0:"1,2-diacyl-3-O-[alpha-D-glucopyranosyl-(1-> 2)-alpha-D-glucopyranosyl]-sn-glycerol"	0	(1) cpd00026[0] + (1) cpd12864[0] <=> (1) cpd40274[0] + (1) cpd00014[0] + (1) cpd00067[0]	(1) UDP-glucose[0] + (1) 1,2-Diacyl-3-O-(alpha-D-glucopyranosyl)-sn-glycerol[0] <=> (1) 1,2-diacyl-3-O-[alpha-D-glucopyranosyl-(1-> 2)-alpha-D-glucopyranosyl]-sn-glycerol[0] + (1) UDP[0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00014;cpd00026;cpd00067;cpd12864;cpd40274	CPDFORMERROR	0	null		Primary Database
rxn49241	19181	19181	(1) cpd41662[0] + (1) cpd40795[0] <=> (1) cpd40798[0] + (1) cpd12576[0]	-1:cpd00067:0:"H+";-1:cpd40795:0:"a very-long-chain 2,3-saturated fatty acyl-CoA";-1:cpd41662:0:"oxidized [electron-transfer flavoprotein]";1:cpd12576:0:"Reduced electron-transferring flavoprotein";1:cpd40798:0:"a very-long-chain (2E)-enoyl-CoA"	0	(1) cpd00067[0] + (1) cpd41662[0] + (1) cpd40795[0] <=> (1) cpd40798[0] + (1) cpd12576[0]	(1) H+[0] + (1) oxidized [electron-transfer flavoprotein][0] + (1) a very-long-chain 2,3-saturated fatty acyl-CoA[0] <=> (1) a very-long-chain (2E)-enoyl-CoA[0] + (1) Reduced electron-transferring flavoprotein[0]	=	null	null	null	null	10000000	10000000	cpd00067;cpd12576;cpd40795;cpd40798;cpd41662	CPDFORMERROR	0	null		Primary Database
rxn49242	19189	19189	(1) cpd41611[0] + (1) cpd00020[0] <=> (1) cpd41612[0] + (1) cpd00011[0]	-1:cpd00020:0:"Pyruvate";-1:cpd00067:0:"H+";-1:cpd41611:0:"(R)-N(6)-lipoyl-L-lysyl-[dihydrolipoyllysine-residue acetyltransferase]";1:cpd00011:0:"CO2";1:cpd41612:0:"(R)-N(6)-(S(8)-acetyldihydrolipoyl)-L-lysyl-[dihydrolipoyllysine-residue acetyltransferase]"	0	(1) cpd41611[0] + (1) cpd00067[0] + (1) cpd00020[0] <=> (1) cpd41612[0] + (1) cpd00011[0]	(1) (R)-N(6)-lipoyl-L-lysyl-[dihydrolipoyllysine-residue acetyltransferase][0] + (1) H+[0] + (1) Pyruvate[0] <=> (1) (R)-N(6)-(S(8)-acetyldihydrolipoyl)-L-lysyl-[dihydrolipoyllysine-residue acetyltransferase][0] + (1) CO2[0]	=	null	null	null	null	10000000	10000000	cpd00011;cpd00020;cpd00067;cpd41611;cpd41612	CPDFORMERROR	0	null		Primary Database
rxn49243	19213	19213	(1) cpd39637[0] + (1) cpd00022[0] <=> (1) cpd39638[0] + (1) cpd00010[0]	-1:cpd00022:0:"Acetyl-CoA";-1:cpd39637:0:"S-substituted L-cysteine zwitterions";1:cpd00010:0:"CoA";1:cpd00067:0:"H+";1:cpd39638:0:"N-acetyl-L-cysteinate S-conjugate"	0	(1) cpd39637[0] + (1) cpd00022[0] <=> (1) cpd00067[0] + (1) cpd39638[0] + (1) cpd00010[0]	(1) S-substituted L-cysteine zwitterions[0] + (1) Acetyl-CoA[0] <=> (1) H+[0] + (1) N-acetyl-L-cysteinate S-conjugate[0] + (1) CoA[0]	=	null	null	null	null	10000000	10000000	cpd00010;cpd00022;cpd00067;cpd39637;cpd39638	CPDFORMERROR	0	null		Primary Database
rxn49244	19225	19225	(1) cpd41855[0] + (1) cpd12173[0] + (1) cpd00017[0] <=> (1) cpd03091[0] + (1) cpd41856[0] + (1) cpd42311[0] + (1) cpd00060[0]	-1:cpd00017:0:"S-Adenosyl-L-methionine";-1:cpd12173:0:"Reduced flavodoxin";-1:cpd41855:0:"glycyl-[formate C-acetyltransferase]";1:cpd00060:0:"L-Methionine";1:cpd00067:0:"H+";1:cpd03091:0:"5'-Deoxyadenosine";1:cpd41856:0:"glycin-2-yl radical-[formate C-acetyltransferase]";1:cpd42311:0:"semiquinone [flavodoxin]"	0	(1) cpd41855[0] + (1) cpd12173[0] + (1) cpd00017[0] <=> (1) cpd03091[0] + (1) cpd41856[0] + (1) cpd42311[0] + (1) cpd00067[0] + (1) cpd00060[0]	(1) glycyl-[formate C-acetyltransferase][0] + (1) Reduced flavodoxin[0] + (1) S-Adenosyl-L-methionine[0] <=> (1) 5'-Deoxyadenosine[0] + (1) glycin-2-yl radical-[formate C-acetyltransferase][0] + (1) semiquinone [flavodoxin][0] + (1) H+[0] + (1) L-Methionine[0]	=	null	null	null	null	10000000	10000000	cpd00017;cpd00060;cpd00067;cpd03091;cpd12173;cpd41855;cpd41856;cpd42311	CPDFORMERROR	0	null		Primary Database
rxn49245	19229	19229	(1) cpd00018[0] + (1) cpd00012[0] + (1) cpd22399[0] + (1) cpd00006[0] <=> (1) cpd00002[0] + (1) cpd41355[0] + (1) cpd00005[0]	-1:cpd00006:0:"NADP";-1:cpd00012:0:"PPi";-1:cpd00018:0:"AMP";-1:cpd22399:0:"Aryl-Aldehyde";1:cpd00002:0:"ATP";1:cpd00005:0:"NADPH";1:cpd00067:0:"H+";1:cpd41355:0:"an aromatic carboxylate"	0	(1) cpd00018[0] + (1) cpd00012[0] + (1) cpd22399[0] + (1) cpd00006[0] <=> (1) cpd00002[0] + (1) cpd41355[0] + (1) cpd00005[0] + (1) cpd00067[0]	(1) AMP[0] + (1) PPi[0] + (1) Aryl-Aldehyde[0] + (1) NADP[0] <=> (1) ATP[0] + (1) an aromatic carboxylate[0] + (1) NADPH[0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00002;cpd00005;cpd00006;cpd00012;cpd00018;cpd00067;cpd22399;cpd41355	CPDFORMERROR	0	null		Primary Database
rxn49246	19233	19233	(1) cpd00001[0] + (1) cpd41685[0] <=> (1) cpd00214[0] + (1) cpd41409[0]	-1:cpd00001:0:"H2O";-1:cpd41685:0:"S-hexadecanoyl-L-cysteinyl-[protein]";1:cpd00067:0:"H+";1:cpd00214:0:"Palmitate";1:cpd41409:0:"L-cysteinyl-[protein]"	0	(1) cpd00001[0] + (1) cpd41685[0] <=> (1) cpd00214[0] + (1) cpd00067[0] + (1) cpd41409[0]	(1) H2O[0] + (1) S-hexadecanoyl-L-cysteinyl-[protein][0] <=> (1) Palmitate[0] + (1) H+[0] + (1) L-cysteinyl-[protein][0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00067;cpd00214;cpd41409;cpd41685	CPDFORMERROR	0	null		Primary Database
rxn49247	19241	19241	(1) cpd41831[0] + (1) cpd00007[0] + (1) cpd08672[0] <=> (1) cpd00001[0] + (1) cpd08673[0] + (1) cpd41832[0]	-1:cpd00007:0:"O2";-1:cpd08672:0:"Kaurenic acid";-1:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";1:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd08673:0:"(-)-Kaur-16-en-7beta-ol-19-oic acid";1:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(1) cpd41831[0] + (1) cpd00007[0] + (1) cpd08672[0] <=> (1) cpd00001[0] + (1) cpd00067[0] + (1) cpd08673[0] + (1) cpd41832[0]	(1) reduced [NADPH--hemoprotein reductase][0] + (1) O2[0] + (1) Kaurenic acid[0] <=> (1) H2O[0] + (1) H+[0] + (1) (-)-Kaur-16-en-7beta-ol-19-oic acid[0] + (1) oxidized [NADPH--hemoprotein reductase][0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd08672;cpd08673;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn49248	19281	19281	(1) cpd41831[0] + (1) cpd00007[0] + (1) cpd06171[0] <=> (2) cpd00001[0] + (1) cpd00178[0] + (1) cpd41832[0] + (1) cpd06200[0]	-1:cpd00007:0:"O2";-1:cpd06171:0:"Marmesin";-1:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";2:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd00178:0:"Acetone";1:cpd06200:0:"Ficusin";1:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(1) cpd41831[0] + (1) cpd00007[0] + (1) cpd06171[0] <=> (1) cpd00067[0] + (2) cpd00001[0] + (1) cpd00178[0] + (1) cpd41832[0] + (1) cpd06200[0]	(1) reduced [NADPH--hemoprotein reductase][0] + (1) O2[0] + (1) Marmesin[0] <=> (1) H+[0] + (2) H2O[0] + (1) Acetone[0] + (1) oxidized [NADPH--hemoprotein reductase][0] + (1) Ficusin[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd00178;cpd06171;cpd06200;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn49249	19285	19285	(1) cpd11624[0] + (1) cpd43082[0] <=> (1) cpd39612[0] + (1) cpd11967[0]	-1:cpd11624:0:"Lecithin";-1:cpd43082:0:"di-trans,poly-cis-dolichol";1:cpd11967:0:"Acyldolichol";1:cpd39612:0:"a 1-acyl-sn-glycero-3-phosphocholine"	0	(1) cpd11624[0] + (1) cpd43082[0] <=> (1) cpd39612[0] + (1) cpd11967[0]	(1) Lecithin[0] + (1) di-trans,poly-cis-dolichol[0] <=> (1) a 1-acyl-sn-glycero-3-phosphocholine[0] + (1) Acyldolichol[0]	=	null	null	null	null	10000000	10000000	cpd11624;cpd11967;cpd39612;cpd43082	CPDFORMERROR	0	null		Primary Database
rxn49250	19293	19293	(1) cpd00002[0] + (1) cpd01297[0] <=> (1) cpd00008[0] + (1) cpd40516[0]	-1:cpd00002:0:"ATP";-1:cpd01297:0:"Glyceride";1:cpd00008:0:"ADP";1:cpd00067:0:"H+";1:cpd40516:0:"monoacyl-sn-glycero-3-phosphate"	0	(1) cpd00002[0] + (1) cpd01297[0] <=> (1) cpd00008[0] + (1) cpd40516[0] + (1) cpd00067[0]	(1) ATP[0] + (1) Glyceride[0] <=> (1) ADP[0] + (1) monoacyl-sn-glycero-3-phosphate[0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00002;cpd00008;cpd00067;cpd01297;cpd40516	CPDFORMERROR	0	null		Primary Database
rxn49251	19313	19313	(1) cpd00112[0] + (1) cpd37966[0] <=> (1) cpd37967[0] + (1) cpd00046[0]	-1:cpd00112:0:"CMP-N-acetylneuraminate";-1:cpd37966:0:"alpha-Neu5Ac-(2->3)-beta-D-Gal-OR(1-)";1:cpd00046:0:"CMP";1:cpd00067:0:"H+";1:cpd37967:0:"alpha-Neu5Ac-(2->8)-alpha-Neu5Ac-(2->3)-beta-D-Gal-OR(2-)"	0	(1) cpd00112[0] + (1) cpd37966[0] <=> (1) cpd37967[0] + (1) cpd00067[0] + (1) cpd00046[0]	(1) CMP-N-acetylneuraminate[0] + (1) alpha-Neu5Ac-(2->3)-beta-D-Gal-OR(1-)[0] <=> (1) alpha-Neu5Ac-(2->8)-alpha-Neu5Ac-(2->3)-beta-D-Gal-OR(2-)[0] + (1) H+[0] + (1) CMP[0]	=	null	null	null	null	10000000	10000000	cpd00046;cpd00067;cpd00112;cpd37966;cpd37967	CPDFORMERROR	0	null		Primary Database
rxn49252	19341	19341	(1) cpd00998[0] + (1) cpd00007[0] + (2) cpd11651[0] <=> (1) cpd00562[0] + (1) cpd00001[0] + (2) cpd11681[0]	-1:cpd00007:0:"O2";-2:cpd00067:0:"H+";-1:cpd00998:0:"Octane";-2:cpd11651:0:"Reduced rubredoxin";1:cpd00001:0:"H2O";1:cpd00562:0:"1-Octanol";2:cpd11681:0:"Oxidized rubredoxin"	0	(1) cpd00998[0] + (1) cpd00007[0] + (2) cpd00067[0] + (2) cpd11651[0] <=> (1) cpd00562[0] + (1) cpd00001[0] + (2) cpd11681[0]	(1) Octane[0] + (1) O2[0] + (2) H+[0] + (2) Reduced rubredoxin[0] <=> (1) 1-Octanol[0] + (1) H2O[0] + (2) Oxidized rubredoxin[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd00562;cpd00998;cpd11651;cpd11681	CPDFORMERROR	0	null		Primary Database
rxn49253	19357	19357	(1) cpd00007[0] + (1) cpd07061[0] + (1) cpd00005[0] <=> (1) cpd00055[0] + (1) cpd25540[0] + (1) cpd00006[0] + (1) cpd00001[0]	-1:cpd00005:0:"NADPH";-1:cpd00007:0:"O2";-1:cpd00067:0:"H+";-1:cpd07061:0:"Stachydrine";1:cpd00001:0:"H2O";1:cpd00006:0:"NADP";1:cpd00055:0:"Formaldehyde";1:cpd25540:0:"monomethyl proline"	0	(1) cpd00067[0] + (1) cpd00007[0] + (1) cpd07061[0] + (1) cpd00005[0] <=> (1) cpd00055[0] + (1) cpd25540[0] + (1) cpd00006[0] + (1) cpd00001[0]	(1) H+[0] + (1) O2[0] + (1) Stachydrine[0] + (1) NADPH[0] <=> (1) Formaldehyde[0] + (1) monomethyl proline[0] + (1) NADP[0] + (1) H2O[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00005;cpd00006;cpd00007;cpd00055;cpd00067;cpd07061;cpd25540	OK	0	null		Primary Database
rxn49254	19369	19369	(1) cpd42892[0] + (1) cpd00017[0] <=> (1) cpd00019[0] + (1) cpd41756[0]	-1:cpd00017:0:"S-Adenosyl-L-methionine";-1:cpd42892:0:"L-histidyl-[protein]";1:cpd00019:0:"S-Adenosyl-homocysteine";1:cpd00067:0:"H+";1:cpd41756:0:"N(tele)-methyl-L-histidyl-[protein]"	0	(1) cpd42892[0] + (1) cpd00017[0] <=> (1) cpd00019[0] + (1) cpd00067[0] + (1) cpd41756[0]	(1) L-histidyl-[protein][0] + (1) S-Adenosyl-L-methionine[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) N(tele)-methyl-L-histidyl-[protein][0]	=	null	null	null	null	10000000	10000000	cpd00017;cpd00019;cpd00067;cpd41756;cpd42892	CPDFORMERROR	0	null		Primary Database
rxn49255	19381	19381	(1) cpd38815[0] <=> (1) cpd00024[0] + (1) cpd00011[0]	-1:cpd00067:0:"H+";-1:cpd38815:0:"(2S)-1-oxopropane-1,2,3-tricarboxylate";1:cpd00011:0:"CO2";1:cpd00024:0:"2-Oxoglutarate"	0	(1) cpd00067[0] + (1) cpd38815[0] <=> (1) cpd00024[0] + (1) cpd00011[0]	(1) H+[0] + (1) (2S)-1-oxopropane-1,2,3-tricarboxylate[0] <=> (1) 2-Oxoglutarate[0] + (1) CO2[0]	=	null	null	null	null	10000000	10000000	cpd00011;cpd00024;cpd00067;cpd38815	CPDFORMERROR	0	null		Primary Database
rxn49256	19389	19389	(1) cpd00002[0] + (1) cpd00010[0] + (1) cpd01059[0] <=> (1) cpd00009[0] + (1) cpd41112[0] + (1) cpd00008[0]	-1:cpd00002:0:"ATP";-1:cpd00010:0:"CoA";-1:cpd01059:0:"Ferulate";1:cpd00008:0:"ADP";1:cpd00009:0:"Phosphate";1:cpd41112:0:"(E)-feruloyl-CoA"	0	(1) cpd00002[0] + (1) cpd00010[0] + (1) cpd01059[0] <=> (1) cpd00009[0] + (1) cpd41112[0] + (1) cpd00008[0]	(1) ATP[0] + (1) CoA[0] + (1) Ferulate[0] <=> (1) Phosphate[0] + (1) (E)-feruloyl-CoA[0] + (1) ADP[0]	=	null	null	null	null	10000000	10000000	cpd00002;cpd00008;cpd00009;cpd00010;cpd01059;cpd41112	CPDFORMERROR	0	null		Primary Database
