id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn52290	46552	46552	(1) cpd41223[0] + (2) cpd41598[0] + (1) cpd00007[0] <=> (1) cpd41213[0] + (2) cpd00001[0] + (2) cpd41599[0]	-1:cpd00007:0:"O2";-2:cpd00067:0:"H+";-1:cpd41223:0:"(9Z,12Z)-octadeca-9,12-dienoyl-containing glycerolipid";-2:cpd41598:0:"Fe(II)-[cytochrome b5]";2:cpd00001:0:"H2O";1:cpd41213:0:"a (9Z)-octadec-9-en-12-ynoyl-containing glycerolipid";2:cpd41599:0:"Fe(III)-[cytochrome b5]"	0	(1) cpd41223[0] + (2) cpd00067[0] + (2) cpd41598[0] + (1) cpd00007[0] <=> (1) cpd41213[0] + (2) cpd00001[0] + (2) cpd41599[0]	(1) (9Z,12Z)-octadeca-9,12-dienoyl-containing glycerolipid[0] + (2) H+[0] + (2) Fe(II)-[cytochrome b5][0] + (1) O2[0] <=> (1) a (9Z)-octadec-9-en-12-ynoyl-containing glycerolipid[0] + (2) H2O[0] + (2) Fe(III)-[cytochrome b5][0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd41213;cpd41223;cpd41598;cpd41599	CPDFORMERROR	0	null		Primary Database
rxn52291	46556	46556	(2) cpd41598[0] + (1) cpd00007[0] + (1) cpd00877[0] <=> (2) cpd41599[0] + (1) cpd00857[0] + (2) cpd00001[0]	-1:cpd00007:0:"O2";-2:cpd00067:0:"H+";-1:cpd00877:0:"Lathosterol";-2:cpd41598:0:"Fe(II)-[cytochrome b5]";2:cpd00001:0:"H2O";1:cpd00857:0:"Provitamin D3";2:cpd41599:0:"Fe(III)-[cytochrome b5]"	0	(2) cpd41598[0] + (1) cpd00007[0] + (2) cpd00067[0] + (1) cpd00877[0] <=> (2) cpd41599[0] + (1) cpd00857[0] + (2) cpd00001[0]	(2) Fe(II)-[cytochrome b5][0] + (1) O2[0] + (2) H+[0] + (1) Lathosterol[0] <=> (2) Fe(III)-[cytochrome b5][0] + (1) Provitamin D3[0] + (2) H2O[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd00857;cpd00877;cpd41598;cpd41599	CPDFORMERROR	0	null		Primary Database
rxn52292	46560	46560	(2) cpd41598[0] + (1) cpd14514[0] + (1) cpd00007[0] <=> (1) cpd14516[0] + (2) cpd00001[0] + (2) cpd41599[0]	-1:cpd00007:0:"O2";-2:cpd00067:0:"H+";-1:cpd14514:0:"Episterol";-2:cpd41598:0:"Fe(II)-[cytochrome b5]";2:cpd00001:0:"H2O";1:cpd14516:0:"5-Dehydroepisterol";2:cpd41599:0:"Fe(III)-[cytochrome b5]"	0	(2) cpd41598[0] + (1) cpd14514[0] + (2) cpd00067[0] + (1) cpd00007[0] <=> (1) cpd14516[0] + (2) cpd00001[0] + (2) cpd41599[0]	(2) Fe(II)-[cytochrome b5][0] + (1) Episterol[0] + (2) H+[0] + (1) O2[0] <=> (1) 5-Dehydroepisterol[0] + (2) H2O[0] + (2) Fe(III)-[cytochrome b5][0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd14514;cpd14516;cpd41598;cpd41599	CPDFORMERROR	0	null		Primary Database
rxn52293	46564	46564	(1) cpd12370[0] + (1) cpd00022[0] <=> (1) cpd00045[0] + (1) cpd11494[0]	-1:cpd00022:0:"Acetyl-CoA";-1:cpd12370:0:"apo-ACP";1:cpd00045:0:"Adenosine 3-5-bisphosphate";1:cpd00067:0:"H+";1:cpd11494:0:"Acetyl-ACP"	0	(1) cpd12370[0] + (1) cpd00022[0] <=> (1) cpd00045[0] + (1) cpd11494[0] + (1) cpd00067[0]	(1) apo-ACP[0] + (1) Acetyl-CoA[0] <=> (1) Adenosine 3-5-bisphosphate[0] + (1) Acetyl-ACP[0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00022;cpd00045;cpd00067;cpd11494;cpd12370	MI:H:1|CI:-1	0	null		Primary Database
rxn52294	46568	46568	(1) cpd41754[0] + (2) cpd41370[0] + (1) cpd00007[0] <=> (2) cpd00001[0] + (2) cpd41369[0] + (1) cpd41755[0]	-1:cpd00007:0:"O2";-2:cpd00067:0:"H+";-2:cpd41370:0:"reduced [2Fe-2S]-[ferredoxin]";-1:cpd41754:0:"5-hexenoyl-[ACP]";2:cpd00001:0:"H2O";2:cpd41369:0:"oxidized [2Fe-2S]-[ferredoxin]";1:cpd41755:0:"5-hexynoyl-[ACP]"	0	(1) cpd41754[0] + (2) cpd41370[0] + (1) cpd00007[0] + (2) cpd00067[0] <=> (2) cpd00001[0] + (2) cpd41369[0] + (1) cpd41755[0]	(1) 5-hexenoyl-[ACP][0] + (2) reduced [2Fe-2S]-[ferredoxin][0] + (1) O2[0] + (2) H+[0] <=> (2) H2O[0] + (2) oxidized [2Fe-2S]-[ferredoxin][0] + (1) 5-hexynoyl-[ACP][0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd41369;cpd41370;cpd41754;cpd41755	CPDFORMERROR	0	null		Primary Database
rxn52295	46572	46572	(1) cpd00007[0] + (2) cpd41370[0] + (1) cpd11472[0] <=> (2) cpd41369[0] + (2) cpd00001[0] + (1) cpd41754[0]	-1:cpd00007:0:"O2";-2:cpd00067:0:"H+";-1:cpd11472:0:"Hexanoyl-ACP";-2:cpd41370:0:"reduced [2Fe-2S]-[ferredoxin]";2:cpd00001:0:"H2O";2:cpd41369:0:"oxidized [2Fe-2S]-[ferredoxin]";1:cpd41754:0:"5-hexenoyl-[ACP]"	0	(2) cpd00067[0] + (1) cpd00007[0] + (2) cpd41370[0] + (1) cpd11472[0] <=> (2) cpd41369[0] + (2) cpd00001[0] + (1) cpd41754[0]	(2) H+[0] + (1) O2[0] + (2) reduced [2Fe-2S]-[ferredoxin][0] + (1) Hexanoyl-ACP[0] <=> (2) oxidized [2Fe-2S]-[ferredoxin][0] + (2) H2O[0] + (1) 5-hexenoyl-[ACP][0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd11472;cpd41369;cpd41370;cpd41754	CPDFORMERROR	0	null		Primary Database
rxn52296	46580	46580	(1) cpd41831[0] + (1) cpd00007[0] + (1) cpd03224[0] <=> (1) cpd41832[0] + (1) cpd00001[0] + (1) cpd41094[0]	-1:cpd00007:0:"O2";-1:cpd03224:0:"Vitamin D2";-1:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";1:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd41094:0:"(3S,5Z,7E,22E)-9,10-secoergosta-5,7,10,22-tetraene-3,25-diol";1:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(1) cpd41831[0] + (1) cpd00007[0] + (1) cpd03224[0] <=> (1) cpd00067[0] + (1) cpd41832[0] + (1) cpd00001[0] + (1) cpd41094[0]	(1) reduced [NADPH--hemoprotein reductase][0] + (1) O2[0] + (1) Vitamin D2[0] <=> (1) H+[0] + (1) oxidized [NADPH--hemoprotein reductase][0] + (1) H2O[0] + (1) (3S,5Z,7E,22E)-9,10-secoergosta-5,7,10,22-tetraene-3,25-diol[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd03224;cpd41094;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn52297	46584	46584	(1) cpd41831[0] + (1) cpd05144[0] + (1) cpd00007[0] <=> (1) cpd41095[0] + (1) cpd00001[0] + (1) cpd41832[0]	-1:cpd00007:0:"O2";-1:cpd05144:0:"Doxercalciferol";-1:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";1:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd41095:0:"1,25-Dihydroxycalciferol";1:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(1) cpd41831[0] + (1) cpd05144[0] + (1) cpd00007[0] <=> (1) cpd41095[0] + (1) cpd00001[0] + (1) cpd41832[0] + (1) cpd00067[0]	(1) reduced [NADPH--hemoprotein reductase][0] + (1) Doxercalciferol[0] + (1) O2[0] <=> (1) 1,25-Dihydroxycalciferol[0] + (1) H2O[0] + (1) oxidized [NADPH--hemoprotein reductase][0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd05144;cpd41095;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn52298	46588	46588	(1) cpd00007[0] + (1) cpd03226[0] + (2) cpd11723[0] <=> (2) cpd11724[0] + (1) cpd00001[0] + (1) cpd01099[0]	-1:cpd00007:0:"O2";-2:cpd00067:0:"H+";-1:cpd03226:0:"Vitamin D3";-2:cpd11723:0:"Reduced adrenodoxin";1:cpd00001:0:"H2O";1:cpd01099:0:"Calcidiol";2:cpd11724:0:"Oxidized adrenodoxin"	0	(1) cpd00007[0] + (1) cpd03226[0] + (2) cpd11723[0] + (2) cpd00067[0] <=> (2) cpd11724[0] + (1) cpd00001[0] + (1) cpd01099[0]	(1) O2[0] + (1) Vitamin D3[0] + (2) Reduced adrenodoxin[0] + (2) H+[0] <=> (2) Oxidized adrenodoxin[0] + (1) H2O[0] + (1) Calcidiol[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd01099;cpd03226;cpd11723;cpd11724	CPDFORMERROR	0	null		Primary Database
rxn52299	46592	46592	(1) cpd22723[0] + (1) cpd00007[0] + (2) cpd11723[0] <=> (2) cpd11724[0] + (1) cpd00001[0] + (1) cpd01156[0]	-1:cpd00007:0:"O2";-2:cpd00067:0:"H+";-2:cpd11723:0:"Reduced adrenodoxin";-1:cpd22723:0:"1 alpha-hydroxyvitamin D3";1:cpd00001:0:"H2O";1:cpd01156:0:"Calcitriol";2:cpd11724:0:"Oxidized adrenodoxin"	0	(1) cpd22723[0] + (1) cpd00007[0] + (2) cpd11723[0] + (2) cpd00067[0] <=> (2) cpd11724[0] + (1) cpd00001[0] + (1) cpd01156[0]	(1) 1 alpha-hydroxyvitamin D3[0] + (1) O2[0] + (2) Reduced adrenodoxin[0] + (2) H+[0] <=> (2) Oxidized adrenodoxin[0] + (1) H2O[0] + (1) Calcitriol[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd01156;cpd11723;cpd11724;cpd22723	CPDFORMERROR	0	null		Primary Database
rxn52300	46596	46596	(1) cpd04089[0] + (1) cpd00005[0] + (1) cpd00007[0] <=> (1) cpd33148[0] + (1) cpd00001[0] + (1) cpd00006[0]	-1:cpd00005:0:"NADPH";-1:cpd00007:0:"O2";-1:cpd04089:0:"Rifampin";1:cpd00001:0:"H2O";1:cpd00006:0:"NADP";1:cpd33148:0:"2'-N-hydroxyrifampicin"	0	(1) cpd04089[0] + (1) cpd00005[0] + (1) cpd00007[0] <=> (1) cpd33148[0] + (1) cpd00001[0] + (1) cpd00006[0]	(1) Rifampin[0] + (1) NADPH[0] + (1) O2[0] <=> (1) 2'-N-hydroxyrifampicin[0] + (1) H2O[0] + (1) NADP[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00005;cpd00006;cpd00007;cpd04089;cpd33148	MI:H:2|CI:2	0	null		Primary Database
rxn52301	46600	46600	(1) cpd41757[0] + (1) cpd00002[0] <=> (1) cpd41758[0] + (1) cpd00008[0]	-1:cpd00002:0:"ATP";-1:cpd41757:0:"[HPr protein]-L-serine";1:cpd00008:0:"ADP";1:cpd00067:0:"H+";1:cpd41758:0:"[HPr protein]-O-phospho-L-serine"	0	(1) cpd41757[0] + (1) cpd00002[0] <=> (1) cpd00067[0] + (1) cpd41758[0] + (1) cpd00008[0]	(1) [HPr protein]-L-serine[0] + (1) ATP[0] <=> (1) H+[0] + (1) [HPr protein]-O-phospho-L-serine[0] + (1) ADP[0]	=	null	null	null	null	10000000	10000000	cpd00002;cpd00008;cpd00067;cpd41757;cpd41758	CPDFORMERROR	0	null		Primary Database
rxn52302	46604	46604	(1) cpd00009[0] + (1) cpd41758[0] <=> (1) cpd00012[0] + (1) cpd41757[0]	-1:cpd00009:0:"Phosphate";-1:cpd00067:0:"H+";-1:cpd41758:0:"[HPr protein]-O-phospho-L-serine";1:cpd00012:0:"PPi";1:cpd41757:0:"[HPr protein]-L-serine"	0	(1) cpd00067[0] + (1) cpd00009[0] + (1) cpd41758[0] <=> (1) cpd00012[0] + (1) cpd41757[0]	(1) H+[0] + (1) Phosphate[0] + (1) [HPr protein]-O-phospho-L-serine[0] <=> (1) PPi[0] + (1) [HPr protein]-L-serine[0]	=	null	null	null	null	10000000	10000000	cpd00009;cpd00012;cpd00067;cpd41757;cpd41758	CPDFORMERROR	0	null		Primary Database
rxn52303	46608	46608	(1) cpd00002[0] + (1) cpd41686[0] <=> (1) cpd00008[0] + (1) cpd41760[0]	-1:cpd00002:0:"ATP";-1:cpd41686:0:"L-threonyl-[protein]";1:cpd00008:0:"ADP";1:cpd00067:0:"H+";1:cpd41760:0:"O-phospho-L-threonyl-[protein]"	0	(1) cpd00002[0] + (1) cpd41686[0] <=> (1) cpd00067[0] + (1) cpd00008[0] + (1) cpd41760[0]	(1) ATP[0] + (1) L-threonyl-[protein][0] <=> (1) H+[0] + (1) ADP[0] + (1) O-phospho-L-threonyl-[protein][0]	=	null	null	null	null	10000000	10000000	cpd00002;cpd00008;cpd00067;cpd41686;cpd41760	CPDFORMERROR	0	null		Primary Database
rxn52304	46612	46612	(1) cpd00160[0] + (1) cpd24122[0] <=> (1) cpd00010[0] + (1) cpd40923[0]	-1:cpd00160:0:"Cholesterol";-1:cpd24122:0:"eicosapentaenoyl CoA";1:cpd00010:0:"CoA";1:cpd40923:0:"(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-cholesterol"	0	(1) cpd00160[0] + (1) cpd24122[0] <=> (1) cpd00010[0] + (1) cpd40923[0]	(1) Cholesterol[0] + (1) eicosapentaenoyl CoA[0] <=> (1) CoA[0] + (1) (5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-cholesterol[0]	=	null	null	null	null	10000000	10000000	cpd00010;cpd00160;cpd24122;cpd40923	CPDFORMERROR	0	null		Primary Database
rxn52305	46616	46616	(2) cpd11723[0] + (1) cpd01099[0] + (1) cpd00007[0] <=> (1) cpd39514[0] + (2) cpd11724[0] + (1) cpd00001[0]	-1:cpd00007:0:"O2";-2:cpd00067:0:"H+";-1:cpd01099:0:"Calcidiol";-2:cpd11723:0:"Reduced adrenodoxin";1:cpd00001:0:"H2O";2:cpd11724:0:"Oxidized adrenodoxin";1:cpd39514:0:"(23S)-23,25-dihydroxycalciol"	0	(2) cpd11723[0] + (1) cpd01099[0] + (2) cpd00067[0] + (1) cpd00007[0] <=> (1) cpd39514[0] + (2) cpd11724[0] + (1) cpd00001[0]	(2) Reduced adrenodoxin[0] + (1) Calcidiol[0] + (2) H+[0] + (1) O2[0] <=> (1) (23S)-23,25-dihydroxycalciol[0] + (2) Oxidized adrenodoxin[0] + (1) H2O[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd01099;cpd11723;cpd11724;cpd39514	CPDFORMERROR	0	null		Primary Database
rxn52306	46620	46620	(1) cpd00160[0] + (1) cpd14883[0] <=> (1) cpd29069[0] + (1) cpd00010[0]	-1:cpd00160:0:"Cholesterol";-1:cpd14883:0:"alpha-Linolenoyl-CoA";1:cpd00010:0:"CoA";1:cpd29069:0:"18:3 cholesteryl ester"	0	(1) cpd00160[0] + (1) cpd14883[0] <=> (1) cpd29069[0] + (1) cpd00010[0]	(1) Cholesterol[0] + (1) alpha-Linolenoyl-CoA[0] <=> (1) 18:3 cholesteryl ester[0] + (1) CoA[0]	=	null	null	null	null	10000000	10000000	cpd00010;cpd00160;cpd14883;cpd29069	OK	0	null		Primary Database
rxn52307	46624	46624	(1) cpd41096[0] <=> (1) cpd41097[0]	-1:cpd41096:0:"a D-5-monosubstituted hydantoin";1:cpd41097:0:"a L-5-monosubstituted hydantoin"	0	(1) cpd41096[0] <=> (1) cpd41097[0]	(1) a D-5-monosubstituted hydantoin[0] <=> (1) a L-5-monosubstituted hydantoin[0]	=	null	null	null	null	10000000	10000000	cpd41096;cpd41097	CPDFORMERROR	0	null		Primary Database
rxn52308	46648	46648	(1) cpd41061[0] <=> (1) cpd00086[0] + (1) cpd21485[0]	-1:cpd41061:0:"17-hydroxy-3-ketopregn-4-en-20-carboxy-CoA(4-)";1:cpd00086:0:"Propionyl-CoA";1:cpd21485:0:"5-Androstene-3,17-dione"	0	(1) cpd41061[0] <=> (1) cpd00086[0] + (1) cpd21485[0]	(1) 17-hydroxy-3-ketopregn-4-en-20-carboxy-CoA(4-)[0] <=> (1) Propionyl-CoA[0] + (1) 5-Androstene-3,17-dione[0]	=	null	null	null	null	10000000	10000000	cpd00086;cpd21485;cpd41061	CPDFORMERROR	0	null		Primary Database
rxn52309	46652	46652	(1) cpd00005[0] + (1) cpd39506[0] <=> (1) cpd00006[0] + (1) cpd41098[0]	-1:cpd00005:0:"NADPH";-1:cpd00067:0:"H+";-1:cpd39506:0:"17alpha-hydroxyandrost-4-en-3-one";1:cpd00006:0:"NADP";1:cpd41098:0:"(5beta)-17alpha-hydroxyandrostan-3-one"	0	(1) cpd00067[0] + (1) cpd00005[0] + (1) cpd39506[0] <=> (1) cpd00006[0] + (1) cpd41098[0]	(1) H+[0] + (1) NADPH[0] + (1) 17alpha-hydroxyandrost-4-en-3-one[0] <=> (1) NADP[0] + (1) (5beta)-17alpha-hydroxyandrostan-3-one[0]	=	null	null	null	null	10000000	10000000	cpd00005;cpd00006;cpd00067;cpd39506;cpd41098	CPDFORMERROR	0	null		Primary Database
rxn52310	46656	46656	(1) cpd21485[0] + (1) cpd00005[0] <=> (1) cpd00006[0] + (1) cpd02365[0]	-1:cpd00005:0:"NADPH";-1:cpd00067:0:"H+";-1:cpd21485:0:"5-Androstene-3,17-dione";1:cpd00006:0:"NADP";1:cpd02365:0:"5beta-Androstane-3,17-dione"	0	(1) cpd00067[0] + (1) cpd21485[0] + (1) cpd00005[0] <=> (1) cpd00006[0] + (1) cpd02365[0]	(1) H+[0] + (1) 5-Androstene-3,17-dione[0] + (1) NADPH[0] <=> (1) NADP[0] + (1) 5beta-Androstane-3,17-dione[0]	=	null	null	null	null	10000000	10000000	cpd00005;cpd00006;cpd00067;cpd02365;cpd21485	OK	0	null		Primary Database
rxn52311	46668	46668	(1) cpd02047[0] + (1) cpd00005[0] <=> (1) cpd41099[0] + (1) cpd00006[0]	-1:cpd00005:0:"NADPH";-1:cpd00067:0:"H+";-1:cpd02047:0:"DOC";1:cpd00006:0:"NADP";1:cpd41099:0:"(5beta)-21-hydroxypregnane-3,20-dione"	0	(1) cpd02047[0] + (1) cpd00005[0] + (1) cpd00067[0] <=> (1) cpd41099[0] + (1) cpd00006[0]	(1) DOC[0] + (1) NADPH[0] + (1) H+[0] <=> (1) (5beta)-21-hydroxypregnane-3,20-dione[0] + (1) NADP[0]	=	null	null	null	null	10000000	10000000	cpd00005;cpd00006;cpd00067;cpd02047;cpd41099	CPDFORMERROR	0	null		Primary Database
rxn52312	46680	46680	(1) cpd00004[0] + (2) cpd41599[0] <=> (2) cpd41598[0] + (1) cpd00003[0]	-1:cpd00004:0:"NADH";-2:cpd41599:0:"Fe(III)-[cytochrome b5]";1:cpd00003:0:"NAD";1:cpd00067:0:"H+";2:cpd41598:0:"Fe(II)-[cytochrome b5]"	0	(1) cpd00004[0] + (2) cpd41599[0] <=> (2) cpd41598[0] + (1) cpd00003[0] + (1) cpd00067[0]	(1) NADH[0] + (2) Fe(III)-[cytochrome b5][0] <=> (2) Fe(II)-[cytochrome b5][0] + (1) NAD[0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00003;cpd00004;cpd00067;cpd41598;cpd41599	CPDFORMERROR	0	null		Primary Database
rxn52313	46684	46684	(1) cpd11609[0] + (1) cpd24002[0] <=> (1) cpd11610[0] + (1) cpd37605[0]	-1:cpd11609:0:"A";-1:cpd24002:0:"3-oxochol-4-en-24-oyl-CoA";1:cpd11610:0:"AH2";1:cpd37605:0:"(22E)-3-oxo-chol-4,22-dien-24-oyl-CoA"	0	(1) cpd11609[0] + (1) cpd24002[0] <=> (1) cpd11610[0] + (1) cpd37605[0]	(1) A[0] + (1) 3-oxochol-4-en-24-oyl-CoA[0] <=> (1) AH2[0] + (1) (22E)-3-oxo-chol-4,22-dien-24-oyl-CoA[0]	=	null	null	null	null	10000000	10000000	cpd11609;cpd11610;cpd24002;cpd37605	CPDFORMERROR	0	null		Primary Database
rxn52314	46688	46688	(1) cpd23998[0] + (1) cpd11609[0] <=> (1) cpd23999[0] + (1) cpd11610[0]	-1:cpd11609:0:"A";-1:cpd23998:0:"3-oxocholest-4-en-26-oyl-CoA";1:cpd11610:0:"AH2";1:cpd23999:0:"3-oxocholest-4,24-dien-26-oyl-CoA"	0	(1) cpd23998[0] + (1) cpd11609[0] <=> (1) cpd23999[0] + (1) cpd11610[0]	(1) 3-oxocholest-4-en-26-oyl-CoA[0] + (1) A[0] <=> (1) 3-oxocholest-4,24-dien-26-oyl-CoA[0] + (1) AH2[0]	=	null	null	null	null	10000000	10000000	cpd11609;cpd11610;cpd23998;cpd23999	MI:H:-2/N:-1/R:-1	0	null		Primary Database
rxn52315	46696	46696	(1) cpd00017[0] + (1) cpd41762[0] <=> (1) cpd00019[0] + (1) cpd41763[0]	-1:cpd00017:0:"S-Adenosyl-L-methionine";-1:cpd41762:0:"a pseudouridine in 16S/18S rRNA";1:cpd00019:0:"S-Adenosyl-homocysteine";1:cpd00067:0:"H+";1:cpd41763:0:"an N(1)-methylpseudouridine in 16S/18S rRNA"	0	(1) cpd00017[0] + (1) cpd41762[0] <=> (1) cpd00019[0] + (1) cpd41763[0] + (1) cpd00067[0]	(1) S-Adenosyl-L-methionine[0] + (1) a pseudouridine in 16S/18S rRNA[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) an N(1)-methylpseudouridine in 16S/18S rRNA[0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00017;cpd00019;cpd00067;cpd41762;cpd41763	CPDFORMERROR	0	null		Primary Database
rxn52316	46700	46700	(1) cpd00038[0] + (1) cpd14958[0] <=> (1) cpd00012[0] + (1) cpd41100[0]	-1:cpd00038:0:"GTP";-1:cpd00067:0:"H+";-1:cpd14958:0:"(R)-Lipoic acid";1:cpd00012:0:"PPi";1:cpd41100:0:"(R)-lipoyl-GMP"	0	(1) cpd00038[0] + (1) cpd00067[0] + (1) cpd14958[0] <=> (1) cpd00012[0] + (1) cpd41100[0]	(1) GTP[0] + (1) H+[0] + (1) (R)-Lipoic acid[0] <=> (1) PPi[0] + (1) (R)-lipoyl-GMP[0]	=	null	null	null	null	10000000	10000000	cpd00012;cpd00038;cpd00067;cpd14958;cpd41100	CPDFORMERROR	0	null		Primary Database
rxn52317	46708	46708	(1) cpd42458[0] + (1) cpd23224[0] <=> (1) cpd42662[0] + (1) cpd00018[0]	-1:cpd23224:0:"salicylate-adenylate";-1:cpd42458:0:"holo-[non-ribosomal peptide synthase]";1:cpd00018:0:"AMP";1:cpd00067:0:"H+";1:cpd42662:0:"salicyl-[non-ribosomal peptide synthase]"	0	(1) cpd42458[0] + (1) cpd23224[0] <=> (1) cpd42662[0] + (1) cpd00018[0] + (1) cpd00067[0]	(1) holo-[non-ribosomal peptide synthase][0] + (1) salicylate-adenylate[0] <=> (1) salicyl-[non-ribosomal peptide synthase][0] + (1) AMP[0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00018;cpd00067;cpd23224;cpd42458;cpd42662	CPDFORMERROR	0	null		Primary Database
rxn52318	46712	46712	(1) cpd41764[0] + (1) cpd00017[0] <=> (1) cpd00019[0] + (1) cpd41765[0]	-1:cpd00017:0:"S-Adenosyl-L-methionine";-1:cpd41764:0:"pseudouridine(1248) in human 18S rRNA";1:cpd00019:0:"S-Adenosyl-homocysteine";1:cpd00067:0:"H+";1:cpd41765:0:"N(1)-methylpseudouridine(1248) in human 18S rRNA"	0	(1) cpd41764[0] + (1) cpd00017[0] <=> (1) cpd00019[0] + (1) cpd00067[0] + (1) cpd41765[0]	(1) pseudouridine(1248) in human 18S rRNA[0] + (1) S-Adenosyl-L-methionine[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) N(1)-methylpseudouridine(1248) in human 18S rRNA[0]	=	null	null	null	null	10000000	10000000	cpd00017;cpd00019;cpd00067;cpd41764;cpd41765	CPDFORMERROR	0	null		Primary Database
rxn52319	46716	46716	(1) cpd41766[0] + (1) cpd00017[0] <=> (1) cpd41767[0] + (1) cpd00019[0]	-1:cpd00017:0:"S-Adenosyl-L-methionine";-1:cpd41766:0:"pseudouridine(914) in M. jannaschii 16S rRNA";1:cpd00019:0:"S-Adenosyl-homocysteine";1:cpd00067:0:"H+";1:cpd41767:0:"N(1)-methylpseudouridine(914) in M. jannaschii 16S rRNA"	0	(1) cpd41766[0] + (1) cpd00017[0] <=> (1) cpd41767[0] + (1) cpd00019[0] + (1) cpd00067[0]	(1) pseudouridine(914) in M. jannaschii 16S rRNA[0] + (1) S-Adenosyl-L-methionine[0] <=> (1) N(1)-methylpseudouridine(914) in M. jannaschii 16S rRNA[0] + (1) S-Adenosyl-homocysteine[0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00017;cpd00019;cpd00067;cpd41766;cpd41767	CPDFORMERROR	0	null		Primary Database
rxn52320	46720	46720	(1) cpd34549[0] <=> (1) cpd03125[0] + (1) cpd00001[0]	-1:cpd34549:0:"(3R)-3-hydroxyhexanoyl-CoA";1:cpd00001:0:"H2O";1:cpd03125:0:"(2E)-Hexenoyl-CoA"	0	(1) cpd34549[0] <=> (1) cpd03125[0] + (1) cpd00001[0]	(1) (3R)-3-hydroxyhexanoyl-CoA[0] <=> (1) (2E)-Hexenoyl-CoA[0] + (1) H2O[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd03125;cpd34549	OK	0	null		Primary Database
rxn52321	46724	46724	(1) cpd32247[0] <=> (1) cpd34642[0]	-1:cpd32247:0:"(2S)-2-methylmyristoyl-CoA";1:cpd34642:0:"(2R)-2-methylmyristoyl-CoA"	0	(1) cpd32247[0] <=> (1) cpd34642[0]	(1) (2S)-2-methylmyristoyl-CoA[0] <=> (1) (2R)-2-methylmyristoyl-CoA[0]	=	null	null	null	null	10000000	10000000	cpd32247;cpd34642	OK	0	null		Primary Database
rxn52322	46728	46728	(1) cpd17481[0] + (1) cpd00007[0] <=> (1) cpd00025[0] + (1) cpd39673[0]	-1:cpd00007:0:"O2";-1:cpd17481:0:"(25S)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA";1:cpd00025:0:"H2O2";1:cpd39673:0:"(24E)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-en-26-oyl-CoA"	0	(1) cpd17481[0] + (1) cpd00007[0] <=> (1) cpd00025[0] + (1) cpd39673[0]	(1) (25S)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA[0] + (1) O2[0] <=> (1) H2O2[0] + (1) (24E)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-en-26-oyl-CoA[0]	=	null	null	null	null	10000000	10000000	cpd00007;cpd00025;cpd17481;cpd39673	CPDFORMERROR	0	null		Primary Database
